"mois";"annee";"65";"70";"75";"80";"85";"90";"95";"100";"105";"110";"115";"120";"125";"130";"135";"140";"145";"150";"155";"160";"165";"170";"175";"180";"185";"190";"195";"200";"205";"210";"215";"220";"225";"230";"235";"240";"245";"250";"255";"260";"265";"270";"275";"280";"285";"290";"295";"300";"305";"310";"315";"320";"325";"330";"335";"340";"345";"350";"355";"360";"365";"370";"375";"380";"385";"390";"395";"400";"405";"410";"415";"420";"425";"430";"435";"440";"445";"450";"455";"460";"465";"470";"475";"480";"485";"490";"495";"500";"505";"510";"515";"520";"525";"530";"535";"540";"545";"550";"555";"560";"565";"570";"575";"580";"585";"590";"595"
"1997_08";"08";"1997";0;0;0;0;0;0.0100334448160535;0.00668896321070234;0.00334448160535117;0.0568561872909699;0.0367892976588629;0.0635451505016722;0.0468227424749164;0.020066889632107;0.0735785953177258;0.0501672240802676;0.100334448160535;0.0568561872909699;0.0802675585284281;0.0434782608695652;0.0936454849498328;0.0501672240802676;0.0735785953177258;0.0267558528428094;0.0301003344481605;0.00668896321070234;0.0234113712374582;0.00334448160535117;0.0100334448160535;0.00668896321070234;0.00334448160535117;0;0.0100334448160535;0;0;0;0.00334448160535117;0;0.0100334448160535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_09";"09";"1997";0.00980392156862745;0.00980392156862745;0.00490196078431373;0.0147058823529412;0.00980392156862745;0;0.00980392156862745;0.0245098039215686;0.0196078431372549;0.0147058823529412;0.0294117647058824;0.0196078431372549;0.0294117647058824;0.053921568627451;0.0343137254901961;0.0637254901960784;0.0441176470588235;0.0588235294117647;0.0294117647058824;0.0588235294117647;0.0441176470588235;0.0686274509803922;0.053921568627451;0.0196078431372549;0.0147058823529412;0.0245098039215686;0.0343137254901961;0.0294117647058824;0.00490196078431373;0.0196078431372549;0.0343137254901961;0.00980392156862745;0.00980392156862745;0.00490196078431373;0.0147058823529412;0.0147058823529412;0.00980392156862745;0.0147058823529412;0.00980392156862745;0.00490196078431373;0.00980392156862745;0;0.00490196078431373;0;0;0;0;0;0;0;0;0;0.00490196078431373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_10";"10";"1997";0.00302114803625378;0.0151057401812689;0.0241691842900302;0.00302114803625378;0.0181268882175227;0.00302114803625378;0.00906344410876133;0.00604229607250755;0.00906344410876133;0.0120845921450151;0.0151057401812689;0.0302114803625378;0.0181268882175227;0.0302114803625378;0.0362537764350453;0.0241691842900302;0.027190332326284;0.0362537764350453;0.0634441087613293;0.0362537764350453;0.0211480362537764;0.0422960725075529;0.0211480362537764;0.0151057401812689;0.0241691842900302;0.0302114803625378;0.0362537764350453;0.0211480362537764;0.027190332326284;0.0211480362537764;0.0151057401812689;0.00906344410876133;0.0181268882175227;0.00604229607250755;0.00906344410876133;0.0211480362537764;0.0181268882175227;0.00604229607250755;0.0120845921450151;0.00906344410876133;0.00906344410876133;0.0181268882175227;0.00302114803625378;0.00906344410876133;0.00604229607250755;0.0120845921450151;0.00906344410876133;0.00604229607250755;0.00906344410876133;0.00906344410876133;0.00906344410876133;0.00302114803625378;0.00604229607250755;0.0120845921450151;0.0151057401812689;0.00302114803625378;0.00604229607250755;0.00302114803625378;0.00604229607250755;0.00302114803625378;0.00604229607250755;0.00302114803625378;0.00302114803625378;0.00302114803625378;0;0;0.00906344410876133;0.00302114803625378;0.00302114803625378;0;0;0.00302114803625378;0;0.00604229607250755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1997_11";"11";"1997";0;0;0.00066577896138482;0.00066577896138482;0.00133155792276964;0.00133155792276964;0.00066577896138482;0.00266311584553928;0.00399467376830892;0.0066577896138482;0.00865512649800266;0.00865512649800266;0.00932090545938748;0.0119840213049268;0.0113182423435419;0.0206391478029294;0.0213049267643142;0.0292942743009321;0.0272969374167776;0.0266311584553928;0.0319573901464714;0.0412782956058589;0.0379494007989348;0.0312916111850866;0.0319573901464714;0.0366178428761651;0.0366178428761651;0.0252996005326232;0.0272969374167776;0.0279627163781625;0.0272969374167776;0.0233022636484687;0.0139813581890812;0.0166444740346205;0.0173102529960053;0.0246338215712383;0.0126498002663116;0.0126498002663116;0.0139813581890812;0.018641810918775;0.00932090545938748;0.0153129161118509;0.0173102529960053;0.0133155792276964;0.0119840213049268;0.0126498002663116;0.0119840213049268;0.00932090545938748;0.0166444740346205;0.00865512649800266;0.00798934753661784;0.0133155792276964;0.00865512649800266;0.00532623169107856;0.00732356857523302;0.0066577896138482;0.00466045272969374;0.00732356857523302;0.0106524633821571;0.00732356857523302;0.00932090545938748;0.00798934753661784;0.00399467376830892;0.00532623169107856;0.00399467376830892;0.00399467376830892;0.0033288948069241;0.00399467376830892;0.00266311584553928;0.0033288948069241;0.0033288948069241;0.00266311584553928;0.00466045272969374;0.00266311584553928;0.00466045272969374;0.00199733688415446;0.0033288948069241;0.00266311584553928;0.00199733688415446;0;0.0033288948069241;0.00266311584553928;0.00399467376830892;0.00199733688415446;0;0;0;0;0;0;0;0.00133155792276964;0;0.00133155792276964;0;0.00066577896138482;0.00066577896138482;0;0;0;0;0;0;0;0;0;0
"1997_12";"12";"1997";0;0;0.005;0;0.01;0;0;0;0.005;0.005;0.01;0.03;0.025;0.02;0.04;0.02;0.035;0.06;0.065;0.05;0.095;0.08;0.04;0.05;0.05;0.025;0.025;0.025;0.02;0.01;0.015;0.015;0.015;0.01;0.005;0.025;0.01;0;0.005;0.01;0.005;0.01;0.005;0;0.005;0.005;0.005;0;0.005;0.01;0.005;0.005;0;0.005;0;0;0;0.005;0;0.005;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1998_01";"01";"1998";0;0.032258064516129;0.0161290322580645;0;0.0483870967741935;0.032258064516129;0;0.0806451612903226;0.032258064516129;0.0161290322580645;0;0.0161290322580645;0;0.0645161290322581;0.032258064516129;0;0.0483870967741935;0.0161290322580645;0.0967741935483871;0;0.032258064516129;0.032258064516129;0.032258064516129;0.0967741935483871;0.0483870967741935;0.032258064516129;0.0161290322580645;0.0645161290322581;0;0;0;0.0161290322580645;0.0161290322580645;0;0;0;0;0;0;0;0;0;0.0161290322580645;0;0.032258064516129;0;0;0;0;0;0;0;0;0;0.0161290322580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0161290322580645;0;0;0;0;0;0;0;0;0
"1998_02";"02";"1998";0;0;0;0;0;0;0;0;0;0;0;0.157894736842105;0.0526315789473684;0.0526315789473684;0.0526315789473684;0.0526315789473684;0.105263157894737;0.0526315789473684;0.105263157894737;0.0526315789473684;0.105263157894737;0;0;0.0526315789473684;0;0;0;0.0526315789473684;0.105263157894737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1998_03";"03";"1998";0;0.00888888888888889;0.0133333333333333;0.0222222222222222;0.0266666666666667;0.0488888888888889;0.04;0.0444444444444444;0.04;0.0222222222222222;0.00888888888888889;0.0266666666666667;0.0266666666666667;0.0177777777777778;0.0133333333333333;0.0444444444444444;0.0311111111111111;0.0533333333333333;0.0311111111111111;0.0488888888888889;0.0266666666666667;0.0444444444444444;0.0355555555555556;0.0355555555555556;0.0488888888888889;0.0177777777777778;0.04;0.0133333333333333;0.0311111111111111;0.0133333333333333;0.00444444444444444;0.00888888888888889;0.00888888888888889;0.0133333333333333;0.0133333333333333;0.00444444444444444;0;0;0;0.00444444444444444;0.0133333333333333;0.00444444444444444;0;0;0;0;0.00888888888888889;0.00444444444444444;0;0.00444444444444444;0;0;0.00444444444444444;0.0133333333333333;0.00444444444444444;0;0;0;0;0;0;0;0;0.00444444444444444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00444444444444444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1998_04";"04";"1998";0;0.00483091787439614;0.00161030595813205;0.0209339774557166;0.0322061191626409;0.106280193236715;0.107890499194847;0.104669887278583;0.0660225442834139;0.0531400966183575;0.0434782608695652;0.0322061191626409;0.0386473429951691;0.0209339774557166;0.0112721417069243;0.0289855072463768;0.0305958132045089;0.0322061191626409;0.0305958132045089;0.0225442834138486;0.0112721417069243;0.0241545893719807;0.0305958132045089;0.0257648953301127;0.0257648953301127;0.0144927536231884;0.0112721417069243;0.0161030595813204;0.0193236714975845;0.00644122383252818;0.00644122383252818;0.00161030595813205;0.00161030595813205;0.00322061191626409;0.00322061191626409;0.00322061191626409;0;0.00161030595813205;0.00483091787439614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1998_05";"05";"1998";0;0.00629194630872483;0.0289429530201342;0.0734060402684564;0.098993288590604;0.101929530201342;0.0838926174496644;0.0604026845637584;0.0436241610738255;0.0230704697986577;0.023489932885906;0.0339765100671141;0.0264261744966443;0.0352348993288591;0.0285234899328859;0.026006711409396;0.0310402684563758;0.0360738255033557;0.0293624161073825;0.026006711409396;0.0213926174496644;0.0205536912751678;0.0222315436241611;0.023489932885906;0.0159395973154362;0.0151006711409396;0.011744966442953;0.0155201342281879;0.00587248322147651;0.00587248322147651;0.0075503355704698;0.00251677852348993;0.00293624161073826;0.00209731543624161;0.00209731543624161;0.000419463087248322;0.00167785234899329;0.00125838926174497;0.000838926174496644;0.000838926174496644;0.00125838926174497;0;0;0.000419463087248322;0.000419463087248322;0;0;0;0;0;0;0.000419463087248322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000419463087248322;0;0;0;0;0;0;0;0;0;0.000419463087248322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1998_06";"06";"1998";0.0031201248049922;0.0421216848673947;0.078003120124805;0.093603744149766;0.0811232449297972;0.0530421216848674;0.0639625585023401;0.0265210608424337;0.0218408736349454;0.015600624024961;0.0218408736349454;0.0109204368174727;0.0124804992199688;0.0093603744149766;0.0062402496099844;0.0265210608424337;0.0374414976599064;0.0343213728549142;0.0358814352574103;0.031201248049922;0.0514820592823713;0.0421216848673947;0.0421216848673947;0.0405616224648986;0.0187207488299532;0.0187207488299532;0.0202808112324493;0.0093603744149766;0.0124804992199688;0.0062402496099844;0.0015600624024961;0.0046801872074883;0.0124804992199688;0;0.0015600624024961;0.0015600624024961;0;0.0031201248049922;0.0015600624024961;0;0;0;0;0;0;0;0.0031201248049922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0015600624024961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0015600624024961;0;0;0;0;0;0;0;0;0;0;0;0;0;0
